Tanggal,Tweet,Username,Likes,Replies,Retweets,Sentimen,Sentimen Label
2022-12-30 23:33:52+00:00,yk2aii remember supposed formation blackpink httpstcoag1ndxyktg,Leyley_private,3.0,0.0,0.0,0.0,netral
2022-12-30 13:33:18+00:00,hard love blackpink 4 ever 4 demi lovato unholy sam smith amp kim petras despechá rosalía type girl blackpink aint worried onerepublic bone imagine dragon glimpse u joji como tú lali alien superstar beyoncé girl like dove cameron,Luiis__Mujica,0.0,1.0,0.0,-0.013888888888888895,negatif
2022-12-30 11:00:32+00:00,hourlykuma blackpink suddenly slapping cause remember jennifer said dont trust medium overthinking,jrjclown,4.0,0.0,1.0,0.0,netral
2022-12-30 22:10:46+00:00,kchartsmaster _iuofficial limyoungwoong bts_twt ive_twt blackpink g_i_dle aespa_official newjeans_ador taeyeonsmtown yg_globalvip oh thought blackpink queen youtube wrong,corneil_ri,7.0,2.0,0.0,-0.5,negatif
2022-12-30 06:50:40+00:00,jisoo please leaf ygent_official theblacklabel blackpink go another company show u best side singer n actress u talented person wasted cant show u wasting talent company,guessmyname1004,0.0,0.0,0.0,0.5,positif
2022-12-30 14:06:09+00:00,8 charttopping hit add nye playlist beyoncé blackpink amp billboard news httpstcoyhpevhery4 httpstco6xjdehfbe6,BluePurpleMusic,0.0,0.0,0.0,0.0,netral
2022-12-30 14:03:09+00:00,seoul_merchant red velvet blackpink le sserafim new jean ive astro gidle kep1er girl generation seventeen,_saene,0.0,0.0,0.0,0.06818181818181818,positif
2022-12-30 12:41:38+00:00,blackpink en black label httpstcohkomk8ue7j,tecomolamierda,1.0,0.0,0.0,-0.16666666666666666,negatif
2022-12-30 14:44:33+00:00,chogiwateez bts nct seventeen blackpink single aoa album,6VIXXs,0.0,1.0,0.0,-0.07142857142857142,negatif
2022-12-30 20:34:29+00:00,presrmofarmy usembassyseoul secblinken blackpink number mean taste lmaooo everyone know army mass buy stream like bot,bornpinkjossie,8.0,1.0,0.0,-0.3125,negatif
2022-12-30 18:34:14+00:00,free blackpink teddy park grasp,soymxlk,3.0,1.0,0.0,0.4,positif
2022-12-30 10:53:48+00:00,feel yg moved release bornpink vinyl compensate expected low album sale performance first half 2023 pretty sure blackpink aint releasing album 3rd quarter,playpinks,0.0,0.0,0.0,0.10476190476190476,positif
2022-12-30 16:21:00+00:00,blackpink leaf yg mean get cookie run collab,ya_boi_guille,0.0,0.0,0.0,-0.3125,negatif
2022-12-30 23:19:24+00:00,teddy must something yg maybe witnessed murder bc he even good yet theyre willing give 100 creative control blackpink,iovebmgyu,11.0,0.0,0.0,0.48333333333333334,positif
2022-12-30 11:48:07+00:00,blackpink lisa lalisa lisa beautiful httpstcoxfmrbs3lpt,JinJin60409578,1.0,0.0,0.0,0.85,positif
2022-12-30 15:16:03+00:00,vote shutdown blackpink year bopoftheyear,IsabellapowerXD,0.0,0.0,0.0,0.0,netral
2022-12-30 14:33:05+00:00,11 shut blackpink 12 pretty psycho purple kiss 13 nxde gidle 14 fearless lesserafim 15 honey solar,kaopodmilk,0.0,1.0,0.0,0.25,positif
2022-12-30 07:44:01+00:00,somi blackpink hugging eachother black label entrance reunite httpstco1fxhghqwjo,nunusance,47.0,0.0,2.0,-0.16666666666666666,negatif
2022-12-30 09:09:15+00:00,also blackpink,snsdoncrack,0.0,0.0,0.0,0.0,netral
2022-12-30 13:38:48+00:00,going guatemala guatepeor barely give somi anything would blackpink,hyucksunflowerx,1.0,0.0,0.0,0.05,positif
2022-12-30 09:28:15+00:00,blackpink please make longer video resume almost one week made 10 minute long thats evil,swiftpinksg,1.0,0.0,0.0,-0.525,negatif
2022-12-30 06:24:24+00:00,idc theyre blackpink sister,rosieent,0.0,0.0,0.0,0.0,netral
2022-12-30 14:37:01+00:00,help rt wts tiket blackpink bornpink jakarta cat 3 day 2 1 tix harga web fee dpfullpay data pribadi scam dmvidcall proof trusted serious buyer wts wtt wtb ina jkt bp gbk wtc wc born pink black pink blackpinkworldtour2022 httpstcosl3jyyepmo,dobbynunaa,5.0,1.0,16.0,-0.175,negatif
2022-12-30 07:48:38+00:00,popbase one ever blackpink,iovesani,2.0,0.0,0.0,0.0,netral
2022-12-30 23:42:43+00:00,kchartsmaster ive_twt blackpink g_i_dle aespa_official newjeans_ador rvsmtown jypetwice itzyofficial wm_ohmygirl le_sserafim newjeans top 5 debuted year,armylandboy,1.0,0.0,0.0,0.5,positif
2022-12-30 21:02:27+00:00,usembassyseoul blackpinkbrasil secblinken blackpink army dying envy comment hahahahaha httpstcortdbcjjnsv,kimjenniechenel,13.0,0.0,0.0,0.2,positif
2022-12-30 08:44:36+00:00,hope ygs new girl group would fire musicif music would good surely stan themi want 4th generation see debut girl group good musicand yg good history releasing one best debut song like blackpink ikon,Revolution4BP,4.0,0.0,2.0,0.6227272727272727,positif
2022-12-30 19:16:42+00:00,really blackpink,ziegeeel,0.0,0.0,0.0,0.2,positif
2022-12-30 08:21:16+00:00,blackpink entertainment,prettysavagebp_,0.0,0.0,0.0,0.0,netral
2022-12-30 08:34:58+00:00,hittingurgspot true time moved fast blackpink played good everyone tuned new gg also able keep bp,jnrubydiaries,0.0,0.0,0.0,0.37727272727272726,positif
2022-12-30 08:50:51+00:00,fuckkkk used u fucking used blackpink make noise new gg,gae4blackpink_,1.0,0.0,0.0,-0.2318181818181818,negatif
2022-12-30 23:07:08+00:00,blackpinks pink venom rank 7th streamed song south korea youtube 2022 704 million stream,chartsblackpink,903.0,0.0,172.0,-0.45,negatif
2022-12-30 07:00:00+00:00,giveaway shopeepay kenapa dengan blackpink giveaway spay utk 50 orang caranya 1 follow recehanspay 2 rt amp like 3 klaim saldo gratis di httpstcoccxhiy1vof shopeepaythr halazia httpstcoift2hvmdwc,RecehanSpay,0.0,0.0,0.0,0.0,netral
2022-12-30 17:46:24+00:00,blackpink future popular music,EdmundJWilson,0.0,0.0,0.0,0.3,positif
2022-12-30 08:02:40+00:00,billboard top album sale week december 31 2022 2 indigo rm 41 cheshire itzyofficial 53 2 baddie nctsmtown_127 63 im nayeon nayeon 64 born pink blackpink 69 proof bts_twt 75 manifesto day 1 enhypen_members,kimivng,1.0,0.0,0.0,0.2,positif
2022-12-30 06:37:28+00:00,flrtzeyfeels wait yg release offcial statement denying abt blackpink mess promote gg make noise,rojeeeeenim,0.0,1.0,0.0,-0.175,negatif
2022-12-30 23:04:05+00:00,seulmin26 kchartsmaster ive_twt blackpink g_i_dle aespa_official newjeans_ador rvsmtown jypetwice itzyofficial wm_ohmygirl le_sserafim 3 comeback theyre flop,haja04316872,1.0,5.0,0.0,0.0,netral
2022-12-30 08:44:47+00:00,gini gercep lu anjinggg give u jisoo solo update ygent_official ygofficialblink blackpink,taysversion9502,0.0,0.0,0.0,0.0,netral
2022-12-30 13:27:14+00:00,blackpink leaving yg moving black label thats like still yg imo idea bitchass yg artist leave day thats concerning httpstcooz7dhy4pvh,DOHATHELOML,7.0,1.0,0.0,-0.16666666666666666,negatif
2022-12-30 23:15:39+00:00,manobaljane nicyrubies blink doesnt like treasure hell messing like theyre guilty ygs treatment girl teume doesnt hurt blackpink hype treasure want treasure filthy mouth talk talk,trejosolecitos,0.0,0.0,0.0,-0.65,negatif
2022-12-30 11:33:21+00:00,bpinkprint dont know blackpink gon na move forward,Vanilla_la_tae,0.0,0.0,0.0,0.0,netral
2022-12-30 06:24:35+00:00,someone predicted blackpink gon na leave yg time disband,jungkookzgf,2.0,0.0,0.0,0.0,netral
2022-12-30 22:42:48+00:00,jafjessica warriornun_mex spice girl blackpink savewarriornun,EunaDei38,1.0,0.0,0.0,0.0,netral
2022-12-30 10:33:28+00:00,know blackpink free someday,iKissRyujinn,0.0,0.0,0.0,0.4,positif
2022-12-30 06:42:42+00:00,idc girl go long together blackpink httpstco4pmz88umyf,DeadBlink1,6.0,0.0,0.0,-0.05,negatif
2022-12-30 10:01:51+00:00,tonyaguilarofi billboardskz blackpink stray_kids 40globalshow straypink,GodsFavoritLL,2.0,0.0,0.0,0.0,netral
2022-12-30 13:45:13+00:00,bunbangbet gisooyaaa__ ivan_jinghang ygent_official blackpink literally fave im respecting disrection lol,finmetal_,0.0,2.0,0.0,0.8,positif
2022-12-30 08:19:50+00:00,appu_devadiga fiery_14b bbu_blackpink blackpink theblacklabel yeah cant even handle one gg time manage 2 ggs yg known mistreat gg,forrsjk,0.0,1.0,0.0,0.0,netral
2022-12-30 06:19:52+00:00,bbu_blackpink kpop_herald blackpink meaning theyre renewing contract,amysaensopha,0.0,0.0,0.0,0.0,netral
2022-12-30 09:15:08+00:00,wonyoungiover blackpink ended,ruinbf,1.0,0.0,0.0,0.0,netral
2022-12-30 06:36:38+00:00,rninameless sooyaserene ygngg debut blackpink,garamowo,1.0,0.0,0.0,0.0,netral
2022-12-30 16:02:31+00:00,bbu_blackpink blackpink fakeee free girl,hobibIiss,0.0,0.0,0.0,0.4,positif
2022-12-30 12:39:37+00:00,slebew adm na cr pict edit wowfaktaygngg follow wowfaktaygngg like comment tagar babymonster yggirltrainee ygngg ygentertaiment ygfamilly bigbang 2ne1 winner akmu ikon blackpink treasure kpopindo kpop httpstcokowek7pt7o,fyibabymonster,5.0,1.0,0.0,0.0,netral
2022-12-30 13:33:50+00:00,pahiram po ng tag exposure wts lfb lf wtb lf wtt lf commissioner blackpink bts enhypen iu newjeans exo shinee snsd nct dream wayv red velvet girl generation aespa seventeen twice itzy loona stayc enhypen got7 treasure astro ive kep1er ph md txt boyz nmixx gidle,seinapse,8.0,2.0,1.0,0.0,netral
2022-12-30 09:09:10+00:00,สวยกนมากกก blackpink bpm roll 5 httpstcoqvlzd55gne via youtube,kaykay_245,0.0,0.0,0.0,0.0,netral
2022-12-30 15:40:28+00:00,seoul_merchant 1 seventeen 2 itzy 3 bts 4 le sserafim 5 newjeans 6 gidle 7 day6 8 mamamoo 9 twice 10 blackpink,palrangha8,0.0,0.0,0.0,0.0,netral
2022-12-30 17:46:39+00:00,never real bias blackpink born pink era yall think main sister,pinksgroove,4.0,4.0,0.0,-0.011111111111111118,negatif
2022-12-30 07:58:11+00:00,bbu_blackpink blackpink lmaoooooo,onlykatara_,0.0,0.0,0.0,0.0,netral
2022-12-30 13:54:45+00:00,seoul_merchant 1 enhypen 2 seventeen 3 txt 4 stray kid 5 nct dream 6 bts 7 ampteam 8 le serrafim 9 blackpink 10 twice ako na mapipili time ano kaya feeling ng mapili,dwynmonyo,0.0,0.0,0.0,0.0,netral
2022-12-30 11:15:20+00:00,blackpink wallpaper shut blackpink jisoo jennie rosé lisa httpstco9unqvoiohu,jen_taetae,11.0,1.0,1.0,0.0,netral
2022-12-30 13:09:22+00:00,d0r0r09 blackpink solo stans thats,PatrickCureg3,1.0,0.0,0.0,0.0,netral
2022-12-30 07:00:39+00:00,blackpink end 7 year career without daesang major awardsmaking yg gg without one faves moved yg basement labelthey probably praying rn still writer save dozen self music httpstcoddhgclu62s,kookmin_genius,33.0,0.0,11.0,0.0625,positif
2022-12-30 19:47:03+00:00,crossover never expected blackpink loved everyone fr blackpink blackpink,HankIsmybias,3.0,1.0,0.0,0.375,positif
2022-12-30 09:15:38+00:00,blackpink thanks jisoo solo update,jenchuyeaah,1.0,0.0,0.0,0.2,positif
2022-12-30 18:50:01+00:00,ante del top 5 honorable mention pretty boy yena polaroid love enhypen mvsk dream kep1er lemonade viviz illusion aespa rolla skate jo yuri cyberpunk ateez satisfaction ive happiest girl blackpink change gidle,etvrnally,2.0,1.0,0.0,0.4166666666666667,positif
2022-12-30 06:39:01+00:00,beg blackpink please,blink_sooyaaa,0.0,0.0,0.0,0.0,netral
2022-12-30 21:27:55+00:00,1045thebeatny amadarecords 1djgridusa bgyo_ph ateezofficial bts_bighit charlidamelio blackpink want request ptthegospelspitter kingdom hottrendingsongs request mostrequestedlive httpstcora7z5wthtm,SusieOBoss,4.0,0.0,0.0,0.0,netral
2022-12-30 07:38:31+00:00,wait hearing blackpink,lyhyolanda,3.0,1.0,0.0,0.0,netral
2022-12-30 12:17:13+00:00,_r__i__r__i_ bbu_blackpink blackpink always talking freedom lol bp still want join yg ent guy acting like know whats happening inside hahahhaa,dtm_mnl,0.0,0.0,0.0,0.4,positif
2022-12-30 16:57:03+00:00,fruitypinkers watch one setup acc 2 follower say something ygngg blackpink blink gon na turn,sooyaserene,0.0,1.0,0.0,0.0,netral
2022-12-30 07:07:47+00:00,hope blackpink leave treasure future,rismellows,0.0,0.0,0.0,0.0,netral
2022-12-30 13:53:24+00:00,ygent_official history repeat look like yg ready abandon blackpink huh forever blink wont support gg,prinsjoycole,4.0,0.0,0.0,0.2,positif
2022-12-30 20:29:03+00:00,oh blackpink done done ok,rich_moneybagz,1.0,0.0,0.0,0.5,positif
2022-12-30 16:18:07+00:00,honourable mention got step back skz maniac blackpink pink venom gidle nxde nct dream candy wayv phantom,ayakasheart,1.0,0.0,0.0,-0.05,negatif
2022-12-30 11:44:46+00:00,laliceupdates blackpink see pretty shes looking soft makeup amp soft outfit dont understand always get bold stuff like makeup amp outfitsdamnnn killing soft lisa,lmjbcult,0.0,0.0,0.0,0.17666666666666664,positif
2022-12-30 20:29:39+00:00,blackpink released pink venom teaser httpstco3hciso9zdn,bpnkthinker,9.0,1.0,0.0,-0.1,negatif
2022-12-30 19:38:12+00:00,pannchoa blackpink ender,antiartist_yg,2.0,3.0,0.0,0.0,netral
2022-12-30 09:42:04+00:00,jasons16636668 kkmjpkjmasa chartdata taylorswift13 rollingstones harry_styles bts_twt drake even 2022 bts earned blackpink,alice60528481,0.0,1.0,0.0,0.0,netral
2022-12-30 10:41:01+00:00,wait blackpink really leave yg,baebaekitten,1.0,2.0,0.0,0.2,positif
2022-12-30 10:56:12+00:00,bbu_blackpink kpop_herald blackpink good,MaisieBoddy,0.0,0.0,0.0,0.7,positif
2022-12-30 09:12:39+00:00,goddess like beauty jisoo blackpink blackpink httpstcopu0h3koem8,siobp_,7.0,0.0,2.0,0.0,netral
2022-12-30 06:26:48+00:00,couldnt handle 2ne1 blackpink properly theyre debut another gg poor girl,njmkai,3.0,0.0,0.0,-0.2,negatif
2022-12-30 07:48:05+00:00,blackpink x somi beg theblacklabel,lovelisarina,2.0,0.0,0.0,0.0,netral
2022-12-30 11:52:37+00:00,yg hate good thing company blackpink queremoselsolodejisoo,MariaMorla19,0.0,0.0,0.0,-0.050000000000000044,negatif
2022-12-30 08:57:17+00:00,winner treasure ikon blackpink yg new gg 24hrs got contentnewsetc yg omg record,k8teume,2.0,0.0,1.0,0.13636363636363635,positif
2022-12-30 11:28:40+00:00,channieswolfie ikon member leave yge stay group blackpink move blacklabel,kpstmf,0.0,0.0,0.0,0.0,netral
2022-12-30 17:59:49+00:00,blackpink still giving bitch im better energy since debut keep using sound since lmao,BelievingInXL,2.0,0.0,0.0,0.5,positif
2022-12-30 15:03:51+00:00,ygent_official bye blackpink,ClashertimYT,0.0,0.0,0.0,0.0,netral
2022-12-30 14:57:17+00:00,bae called let know he listening blackpink driving back destin first sponsored bp merch isnt love dont know,shineonmeeeee,0.0,0.0,0.0,0.25,positif
2022-12-30 11:29:17+00:00,yg doesnt want give blackpink comeback anymore like 2ne1 release second full album therefore transfer blackpink black label instead disband people wont hate yg proceed release yg new gg ahh get,Dong_Hyuck06,0.0,0.0,0.0,-0.09606060606060607,negatif
2022-12-30 08:40:26+00:00,want somi blackpink collab hard teddy,mandublinkk,0.0,0.0,0.0,-0.2916666666666667,negatif
2022-12-30 21:29:51+00:00,dreampink143 blackpinkstats5 blackpink ygofficialblink asian leg tour bulk ticket sale na eu 350k asian part easily double maybe even triple ticket sale na eu depending extra show added 1 million indeed possible hoping sth america added,ku_kuq,1.0,0.0,0.0,0.0,netral
2022-12-30 20:35:59+00:00,kpop_herald blackpink theblacklabel whattt,Danagul45100001,0.0,0.0,0.0,0.0,netral
2022-12-30 07:44:41+00:00,introducing new girlgroup u stay putting blackpink longass hiatus giving absolutely shite lackluster promotion barest minumum fucking nerve audacity,tamagawtchi,0.0,0.0,0.0,-0.08787878787878788,negatif
2022-12-30 14:04:51+00:00,i4naoiz in2h00nki ex na mag si ayeeee blackpink revolution,helivied,0.0,2.0,0.0,0.0,netral
2022-12-30 12:50:44+00:00,quick always ignore actual big issue surrounding blackpink hate yg,bluesailorpunch,0.0,0.0,0.0,-0.11666666666666668,negatif
2022-12-30 08:20:22+00:00,blackpink going black label yeah girl never dropping music,fanrotors,0.0,0.0,0.0,-0.16666666666666666,negatif
2022-12-30 14:40:21+00:00,gret4oto roslisni togejustvibin dont need worryblinks always blackpink one confirm group talking face yg hope yg salesbp still top hater obsession show bp distrub,BTSARMY96270012,0.0,1.0,0.0,0.5,positif
2022-12-30 12:27:30+00:00,bpm roll blackpink ft jennie,jen__dukie,3.0,0.0,0.0,0.0,netral
2022-12-30 18:18:24+00:00,djtokyoo como assim blackpink saindo forum,igoor_arauujo,0.0,1.0,0.0,0.0,netral
2022-12-30 09:54:41+00:00,sambiink spotify_data chartsblackpink bts_twt imaginedragons coldplay arcticmonkeys suicideboys maroon5 onedirection queenwillrock blackpink thenbhd lol bec taylor swift rihanna adele sza beyonce alot woman rising together great male artist,rexrexrexycs,18.0,1.0,1.0,0.5333333333333333,positif
2022-12-30 20:58:26+00:00,born_blackpink far think ive seen 11 scared look anything lol,elena_drye,0.0,1.0,0.0,0.45,positif
2022-12-30 08:42:07+00:00,yeah sure suspicious using blackpink promote new gg feel like jennie said dont trust medium ill wait see happens something tell almost 100 leave yg,131lyricalbin,1.0,0.0,2.0,0.04545454545454545,positif
2022-12-30 19:17:51+00:00,menciones especiales deep hyo forever jaehyun nerdy purple kiss yeah yeah yeah blackpink fairytale dreamcatcher dice onew pop nayeon los angeles seulgi,haechandal,1.0,0.0,1.0,0.0,netral
2022-12-30 07:55:45+00:00,blackpink born pink httpstcozttssxdijk,bojudols,0.0,1.0,0.0,-0.1,negatif
2022-12-30 08:37:33+00:00,blackpink biggest money maker yg rn wont let em go easily,holyisblink,2.0,0.0,0.0,0.43333333333333335,positif
2022-12-30 07:45:32+00:00,yg stans bigbang blackpink already left latter group going transfered minor subunit couple hour away 2023 kpop ending year great somewhat controversial fashion,jusjaylague08,0.0,0.0,0.0,0.26,positif
2022-12-30 08:38:26+00:00,wow blackpink sunbaenim yeodongsaengs,steurryskies,0.0,0.0,0.0,0.1,positif
2022-12-30 07:24:48+00:00,blackpink moving black label blackpink biggest artist yg entertainment,gummiee_gummy,0.0,0.0,0.0,-0.16666666666666666,negatif
2022-12-30 14:14:01+00:00,freeee claim blackpink rosé postcard set welcoming collection reply mine blackpink rosé ehcph_yearendsale httpstcork4yuqszhh,enha_cartph,11.0,7.0,0.0,0.0,netral
2022-12-30 18:42:29+00:00,rssttarr dont still blackpink,GxAlzy,0.0,0.0,0.0,0.0,netral
2022-12-30 15:30:24+00:00,malekaczki blackpink,farbawyzeramozg,0.0,0.0,0.0,0.0,netral
2022-12-30 21:43:50+00:00,miss blackpink need vlive,nicolestanning,1.0,0.0,0.0,0.0,netral
2022-12-30 12:03:01+00:00,tendo muitos flashback predebut blackpink,newjeansult,0.0,0.0,0.0,0.0,netral
2022-12-30 11:47:32+00:00,wts lfb blackpink enhypen stray kid treasure ph paydayyear end sale blackpink enhypen stray kid amp treasure photocards see pic price mop gcash mod scoetc loc qc reply marked pc claim httpstcovpwuvxzh7q,ejbudolz,1.0,0.0,1.0,0.15000000000000002,positif
2022-12-30 13:22:56+00:00,okay thank goodness yall hate yg want company would able manage blackpink blackpink disconnected kpop style music wise way lead life kpop company wont able give,greypianist,1.0,0.0,0.0,0.27999999999999997,positif
2022-12-30 07:48:18+00:00,kordeilogy blackpink made dont need agency girl made forever connection thats company within,MLashae_,32.0,0.0,0.0,0.0,netral
2022-12-30 23:41:06+00:00,born_blackpink oh okay thank,elena_drye,0.0,0.0,0.0,0.5,positif
2022-12-30 14:05:39+00:00,blackpink move black label rumor,stiIIwithvante,0.0,2.0,0.0,-0.16666666666666666,negatif
2022-12-30 18:21:49+00:00,blackpink getting treatment 2ne1 remember ended,mimiskiwis,0.0,1.0,0.0,0.0,netral
2022-12-30 22:17:57+00:00,babymonglobal really hope dont give concept blackpink need style hope dont screw,henrynturner1,0.0,0.0,0.0,0.2,positif
2022-12-30 07:16:21+00:00,bp_pinkbitch lovesickcunt blinkstats blackpink lmao way youve dedicated whole twt account hate bp proving youre blink like armyblink borahaee,Rosie178797152,0.0,0.0,0.0,0.0,netral
2022-12-30 22:58:09+00:00,piwon__ coucou je stan straykids ateez nct seventeen blackpink twice,Obscurnuitw,1.0,1.0,0.0,0.0,netral
2022-12-30 09:56:13+00:00,coldbeing_ bakit savewarriornun sa blackpink yan,Selflove0503,0.0,1.0,0.0,0.0,netral
2022-12-30 17:30:31+00:00,kill love blackpink bornpinkinberlinday2 httpstcoetu8i8iysu,HienTrannnn,0.0,0.0,0.0,0.5,positif
2022-12-30 10:14:40+00:00,leaving yg entertainment ikon reportedly joined yeseo mashiro kep1er agency blackpink halazia httpstco10wkoiia7o,popinflow,0.0,0.0,0.0,0.0,netral
2022-12-30 07:04:54+00:00,check blackpink jenchulichaengs video tiktok httpstcolzwmxynlvw,jenlisaforeva,0.0,0.0,0.0,0.0,netral
2022-12-30 11:01:22+00:00,adrianaphilips hahaha one compared blackpink specially cutiejk kpop super hate jennie kim one many advertising artist jennie kim jennie kim one million girl kpop industry shes beautiful smart intilenjent maybe many year b4 jennie,jurySalvador1,1.0,0.0,0.0,0.269345238095238,positif
2022-12-30 08:20:39+00:00,dont fucking care blackpink always remain music history biggest successful girl group time,how_u_like_mara,20.0,0.0,5.0,0.07500000000000001,positif
2022-12-30 16:07:19+00:00,chartdata blackpink blackpink congratulation lisa love,Ajdarbonu02,0.0,0.0,0.0,0.5,positif
2022-12-30 07:31:32+00:00,asap blackpink entertainment blackpink blackpink,disbloonce,1.0,0.0,1.0,0.0,netral
2022-12-30 08:43:27+00:00,yall kpop stan stay back relax yg strategy stop bumping throwing hate even blackpink go black label doesnt change fact still part yg ygngg coming celebrate yg know better yall,yeen_lyy,1.0,0.0,0.0,-0.11666666666666667,negatif
2022-12-30 06:53:05+00:00,blackpink also left yg ent,131zakura,0.0,0.0,0.0,0.0,netral
2022-12-30 19:02:56+00:00,thruyourwap popbase see taylor beyoncé sza blackpink rosalia sabrina queen def,milo_o_13,0.0,1.0,0.0,0.0,netral
2022-12-30 06:20:16+00:00,blackpink actually leave yg start seeing regular released girl omg,ayedomino__,0.0,0.0,0.0,0.0,netral
2022-12-30 16:32:21+00:00,funny medium tweet blackpink leaving yg got viral many like quote discover medium play blink really tend believe good thing happen course yg aint letting blackpink go yall serious,callmeK_okay,3.0,0.0,0.0,0.2633333333333333,positif
2022-12-30 07:19:46+00:00,lily blink case stop engaging ygngg post girl treat badly want support new group common sense loyalty lie favorite lisa blackpink,teremysia,7.0,0.0,5.0,0.007272727272727308,positif
2022-12-30 13:15:29+00:00,blackpink bpm roll 5 httpstcodnftyjarl1 via youtube,kittybravofan,0.0,0.0,0.0,0.0,netral
2022-12-30 20:16:49+00:00,blackpink httpstcoru0sq2tgpw,reya_xcx,2.0,1.0,0.0,0.0,netral
2022-12-30 13:57:22+00:00,blackpink didnt move theyre still ot4,louvenderr,0.0,0.0,0.0,0.0,netral
2022-12-30 10:44:30+00:00,maknaes game section here unnie line blackpink jensoo born_pink_memories httpstcoalwmq9wmzt,eminem712178,2.0,2.0,0.0,-0.4,negatif
2022-12-30 08:21:41+00:00,aw blackpink get sunbaes,gIuefruit,0.0,0.0,0.0,0.0,netral
2022-12-30 17:52:42+00:00,blackpink foi de base,barto_blink,0.0,0.0,0.0,-0.8,negatif
2022-12-30 07:11:47+00:00,blackpink fine next,busan_n1gga,13.0,0.0,1.0,0.20833333333333334,positif
2022-12-30 08:02:08+00:00,bbu_blackpink blackpink lmao needed noise foe announcement ygngg nice play,_RoseanneSwift,168.0,0.0,3.0,0.6,positif
2022-12-30 07:38:00+00:00,blackpink need western major label ghetto as subsidiary yg shelved artist,yougonfinna,5.0,0.0,0.0,0.03125,positif
2022-12-30 07:16:45+00:00,que blackpink queeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,jenfrenia,0.0,0.0,0.0,0.0,netral
2022-12-30 06:30:58+00:00,wheres jisoo solo update fan already anticipating release music excited jisoo please give u confirmation jisoo solo coming ygent_official ygofficialblink blackpink httpstcofdyejptb1w,trhblnk_,2.0,0.0,3.0,0.375,positif
2022-12-30 06:28:03+00:00,medium play continue expense blackpink artist leaving yg lol,LalisaForever3,2.0,0.0,0.0,0.8,positif
2022-12-30 19:42:58+00:00,kkmjpkjmasa chartdata taylorswift13 rollingstones harry_styles bts_twt drake shouldve used cmnt congratulate bts instead u say blackpink living rent free headbtw congrats bangtan,rjsh_03,0.0,0.0,0.0,0.4,positif
2022-12-30 07:29:13+00:00,ygent_official would like hear official news agency plan regarding jisoos career solosinger please give u confirmation solo music fan already anticipating 3 year need jisoo solo update asap blackpink ygofficialblink,ddir_,0.0,0.0,0.0,0.0,netral
2022-12-30 06:42:39+00:00,wtb lf blackpink txt lightstick prio isang store lang,withgyu__,0.0,5.0,1.0,0.0,netral
2022-12-30 08:06:33+00:00,kpop_herald blackpink theblacklabel confused like bothered comment whatsoever fucking different,happycici103,0.0,0.0,0.0,-0.2,negatif
2022-12-30 09:31:35+00:00,blackpink bpm roll 5 httpstco1lswdk4nmj via youtube,rubieeeeie,0.0,0.0,0.0,0.0,netral
2022-12-30 11:22:03+00:00,say blackpink also leaving good tbh,amoral_linguist,0.0,0.0,0.0,0.7,positif
2022-12-30 06:53:17+00:00,hope none gon na like blackpink wannabe tho like copying mannerism hairstyle amp shit,whimsxtae,3.0,0.0,0.0,-0.2,negatif
2022-12-30 14:56:11+00:00,seoul_merchant seventeen itzy bts le sserafim newjeans gidle stray kid mamamoo kepler blackpink,palrangha8,0.0,0.0,0.0,0.0,netral
2022-12-30 06:54:28+00:00,pretty excited sa new gg blackpink interaction girl hah,rosiepill,0.0,0.0,0.0,0.2537878787878788,positif
2022-12-30 21:55:48+00:00,contrary popular belief actually like blackpink girl hate blink,startlingirony,0.0,0.0,0.0,-0.0666666666666667,negatif
2022-12-30 06:24:02+00:00,ygent_official blackpink money going,jyuriable,3.0,0.0,0.0,0.0,netral
2022-12-30 07:57:17+00:00,blackpink big destroy besides still benefit yge even switch tbl yge one biggest investor tbl think way keep bp save rather stay yge amp cant focus 2 gg heard diff producer,holyisblink,0.0,1.0,0.0,-0.1,negatif
2022-12-30 18:11:27+00:00,yg revealed thesis 4 girl officially form blackpink yg_new_group ygngg yg_next_movement ygnewgg babymonster httpstco3yyns6g3ab,LioOneMorePixel,3.0,0.0,0.0,0.0,netral
2022-12-30 07:30:20+00:00,sourlife4 koreaboo rumor blackpink leaving yg confirmation yet trust,Helmi277,0.0,0.0,0.0,0.0,netral
2022-12-30 12:37:30+00:00,ditto new jean beautiful monster stayc shut blackpink,ningningpcrjay,0.0,0.0,0.0,0.49318181818181817,positif
2022-12-30 12:23:34+00:00,blackpinkstats5 blackpink ive 128 billion stream wrong,pati_gayatree,0.0,0.0,0.0,-0.5,negatif
2022-12-30 06:24:09+00:00,blackpink entertainment httpstcoaetoj68jbq,sooyapaved,5.0,0.0,0.0,0.0,netral
2022-12-30 10:35:07+00:00,4th gen fandom getting brave forand hating bp favs still nugu infront blackpink sit back,ygninits,5.0,1.0,1.0,0.4,positif
